"","Time","TimeNum","Area","Volume","Volumeerr","Volumeerrmax","Levelerr"
"145",2004275,2004.91666666667,4882.76,5.91963094609565,2.49638413286631,NA,0.0100378552227854
"146",2004306,2005,NA,6.69976148850847,1.09726221364814,NA,0.00433157129993262
"147",2004336,2005.08333333333,NA,5.91279006238013,1.10112869112205,NA,0.00442831796509691
"148",2005001,2005.16666666667,NA,10.1033364948398,1.28683971324447,NA,0.0047169905660283
"149",2005032,2005.25,NA,11.0803252513377,1.48809095481491,NA,0.00534883164812653
"150",2005060,2005.33333333333,NA,NA,NA,NA,NA
"151",2005091,2005.41666666667,5268.07,7.42827841913903,1.57208329475609,NA,0.00610327780786685
"152",2005121,2005.5,5027,7.96868629601379,1.08445688505212,NA,0.00415962705214061
"153",2005152,2005.58333333333,4957.04,7.65487417020219,1.07402798525526,NA,0.00414849370253831
"154",2005182,2005.66666666667,4900.45,6.11086324872059,2.50780655132438,NA,0.0100378552227854
"155",2005213,2005.75,4914.14,6.40573421620203,1.06885639308327,NA,0.00424852844740388
"156",2005244,2005.83333333333,5268.07,6.29989098018917,1.34232300254276,NA,0.00534883164812653
"157",2005274,2005.91666666667,4859.81,6.43284453183756,1.05130968682179,NA,0.00417612260356422
"158",2005305,2006,NA,6.12558967620711,1.05479377169972,NA,0.00422048537067717
"159",2005335,2006.08333333333,NA,6.14520053205687,1.01888914355077,NA,0.00407492322449013
"160",2006001,2006.16666666667,NA,NA,NA,NA,NA
"161",2006032,2006.25,NA,4.53455810310032,5.25621261819658,NA,0.021868927728629
"162",2006060,2006.33333333333,4938.11,4.46324861164568,8.33255023031464,NA,0.0347311099736245
"163",2006091,2006.41666666667,4943.27,6.69976148850847,1.03860118290731,NA,0.0041
"164",2006121,2006.5,4878.47,7.24269668574513,1.22369110000983,NA,0.00477074417675062
"165",2006152,2006.58333333333,4845.28,6.05945671341462,1.04950749176194,NA,0.00420594816896262
"166",2006182,2006.66666666667,4746.33,4.81597013520973,1.00572056005004,NA,0.00415481641376608
"167",2006213,2006.75,4679.12,3.87736962288645,0.977615898641066,NA,0.00413672546375754
"168",2006244,2006.83333333333,4606.88,3.00574105658939,0.946785945684794,NA,0.0041
"169",2006274,2006.91666666667,4543.99,2.56139089075315,6.56654865930506,NA,0.0287828979249832
"170",2006305,2007,NA,2.30519051489235,1.05189032658025,NA,0.00464354630105052
"171",2006335,2007.08333333333,NA,2.25728722360509,1.10665485584541,NA,0.00489183247473787
"172",2007001,2007.16666666667,NA,2.47661941279613,0.965724336977199,NA,0.00424293624863726
"173",2007032,2007.25,NA,2.36684258706373,0.961653508719794,NA,0.00423792402008342
"174",2007060,2007.33333333333,4598.27,2.64859167170529,0.982295483193827,NA,0.004295347199296
"175",2007091,2007.41666666667,4624.98,3.02155651553239,2.31896629630168,NA,0.0100378552227854
"176",2007121,2007.5,4556.85,2.72903252967226,1.20320748428539,NA,0.00524976189936267
"177",2007152,2007.58333333333,4522.49,1.73311510568166,1.08771651543243,NA,0.00487980247616643
"178",2007182,2007.66666666667,4434.35,0.812748962412606,0.965653769334877,NA,0.00445
"179",2007213,2007.75,4383.36,-0.0771768473550907,2.99418947544306,NA,0.0141760361173355
"180",2007244,2007.83333333333,4324.44,-0.251713748787004,1.2184104584331,NA,0.0058
"181",2007274,2007.91666666667,4252.88,-0.931519977344031,0.969744160971201,NA,0.0047169905660283
"182",2007305,2008,NA,-1.79416501248883,0.944112139716018,NA,0.00472467026273792
"183",2007335,2008.08333333333,NA,NA,NA,NA,NA
"184",2008001,2008.16666666667,NA,NA,NA,NA,NA
"185",2008032,2008.25,NA,2.43313953467123,1.41335964513773,NA,0.0062171102203194
"186",2008061,2008.33333333333,NA,1.30347889776692,1.22993053040413,NA,0.00558659108938537
"187",2008092,2008.41666666667,4333.93,-0.399639622389067,0.873221861347701,NA,0.00417612260356422
"188",2008122,2008.5,4293.71,-0.390949000833551,1.08458971971425,NA,0.00518555686498567
"189",2008153,2008.58333333333,4263.26,-1.44984850223534,0.867646624487582,NA,0.00429243478897467
"190",2008183,2008.66666666667,4199.41,-1.43279025781701,0.829216520546255,NA,0.0041
"191",2008214,2008.75,4142.04,-2.91857633403018,1.18623025611087,NA,0.00617170964968379
"192",2008245,2008.83333333333,4080.53,-3.71056510383296,9.62834802654327,NA,0.0515554070879088
"193",2008275,2008.91666666667,4036.76,-4.05564069879986,0.837991045868147,NA,0.00454532569680106
"194",2008306,2009,NA,-4.63688504205815,1.06443211940289,NA,0.005903603120341
"195",2008336,2009.08333333333,NA,-5.65527874729852,3.8876371094132,NA,0.0224590738900784
"196",2009001,2009.16666666667,NA,-5.39344483542168,0.987477992281774,NA,0.00564397135867999
"197",2009032,2009.25,NA,-4.56026728540188,0.750211563819505,NA,0.00414849370253831
"198",2009060,2009.33333333333,3976.39,-4.62600356450072,0.739429516351568,NA,0.00409932237820643
"199",2009091,2009.41666666667,4071.76,-4.41481224821717,0.981401623846551,NA,0.00539652723980895
"200",2009121,2009.5,4014.14,-4.64897312393441,0.776451978187111,NA,0.00430842159130232
"201",2009152,2009.58333333333,3993.5,-4.79664243501752,0.756360223625059,NA,0.00422124197311644
"202",2009182,2009.66666666667,3951.72,-5.83587196930529,0.733845061777409,NA,0.00427127197991418
"203",2009213,2009.75,3866.9,-6.26155356221935,0.740313492658177,NA,0.00438688018027618
"204",2009244,2009.83333333333,3873.6,-6.77608551460169,0.80034120827984,NA,0.00484941894004838
"205",2009274,2009.91666666667,3862.79,-7.31401518061922,0.666263908393776,NA,0.00413521491776425
"206",2009305,2010,NA,-7.8521510805211,0.679649280842673,NA,0.00432442274640211
"207",2009335,2010.08333333333,NA,-8.60747247675357,1.09363480767172,NA,0.00721599574379032
"208",2010001,2010.16666666667,NA,-8.01937588307432,0.661473005501943,NA,0.00424212641594991
"209",2010032,2010.25,NA,-7.64432046468391,1.02175322373555,NA,0.00643841089960093
"210",2010060,2010.33333333333,NA,-7.57856857051605,0.760314179823379,NA,0.0047764473411208
"211",2010091,2010.41666666667,3920.71,-7.59921995808896,1.5543319100304,NA,0.00977394549614433
"212",2010121,2010.5,3898.11,-7.2944114561528,0.666739696194326,NA,0.00413448793487174
"213",2010152,2010.58333333333,3834.76,-7.47519683173278,0.822903288653742,NA,0.00514511552507813
"214",2010182,2010.66666666667,3812.01,-7.77025552811472,0.695975551280989,NA,0.00441135004415882
"215",2010213,2010.75,3788.75,-8.29835173664545,0.725686382166038,NA,0.00471651892735522
"216",2010244,2010.83333333333,3766.8,-8.52819296485659,0.6343190336945,NA,0.00416906686730976
"217",2010274,2010.91666666667,3779.43,-8.33722831403588,0.896784103110163,NA,0.00583952090912431
"218",2010305,2011,NA,-9.6524374141337,34.8061035912112,NA,0.242244026801488
"219",2010335,2011.08333333333,NA,-7.9168203874227,1.38482726023518,NA,0.00883812906233553
"220",2011001,2011.16666666667,NA,-7.00184824478525,0.676913237504672,NA,0.00414273018233145
"221",2011032,2011.25,NA,-6.42187372208346,0.713830928539652,NA,0.00425910655383262
"222",2011060,2011.33333333333,3905.69,-6.54084137675025,1.36089023546636,NA,0.0081616513685957
"223",2011091,2011.41666666667,4069.23,-3.77156562899609,71.8684303441017,NA,0.385694742349439
"224",2011121,2011.5,4058.63,-5.10921844503191,3.05452227512633,NA,0.0172596067768069
"225",2011152,2011.58333333333,4061.99,-4.42977901137063,0.989976864111035,NA,0.0054468164096103
"226",2011182,2011.66666666667,4012.43,-5.63548517352001,1.6017429459392,NA,0.00924581318721615
"227",2011213,2011.75,3993.03,-6.01943000185679,0.899575407790709,NA,0.00527624493010891
"228",2011244,2011.83333333333,3918.84,-5.99346870479826,0.700810920299135,NA,0.00410595782469438
"229",2011274,2011.91666666667,3893.01,-6.91056812220076,0.696356396737141,NA,0.00424447265157876
"230",2011305,2012,NA,-7.35512225434042,0.819334082861184,NA,0.00509476941346711
"231",2011335,2012.08333333333,NA,-7.56977028675899,0.719601907217651,NA,0.00451884959523992
"232",2012001,2012.16666666667,NA,-7.35704240704507,0.711139890290513,NA,0.00442238469345443
"233",2012032,2012.25,NA,-6.63894683127097,0.667854825048789,NA,0.00402243706497641
"234",2012061,2012.33333333333,NA,-6.67122196410041,0.996172543456949,NA,0.00600832579759121
"235",2012092,2012.41666666667,NA,-5.72885014021088,66.8386918708449,NA,0.387304656124865
"236",2012122,2012.5,3876.13,-7.68442160912054,1.27707330040556,NA,0.00806225774829855
"237",2012153,2012.58333333333,3845.79,-8.00305565793708,0.893766045646989,NA,0.00572742164120121
"238",2012183,2012.66666666667,3803.64,-8.6558856165314,0.775954869222423,NA,0.00513214004759223
"239",2012214,2012.75,3753.96,-9.48459703137217,2.35765974584099,NA,0.0162646358093257
"240",2012245,2012.83333333333,3917.66,-10.6130812507953,1.84109585072752,NA,0.0135059246258818
"241",2012275,2012.91666666667,3704.8,-10.5975268237036,0.983046896852938,NA,0.00720508794345357
"242",2012306,2013,NA,-10.9213981486894,2.00857364509618,NA,0.0149974630401278
"243",2012336,2013.08333333333,NA,-11.4062643887785,2.93567086031655,NA,0.0225574821289966
"244",2013001,2013.16666666667,NA,-11.4276281195965,0.980939301849184,NA,0.00754718490564528
"245",2013032,2013.25,NA,-10.4025232559802,54.6116925237881,NA,0.395902207526051
"246",2013060,2013.33333333333,NA,-11.5698224635153,0.607817720449682,NA,0.0047169905660283
"247",2013091,2013.41666666667,3917.66,-9.80029146113745,0.576605317402061,NA,0.00404474968323134
"248",2013121,2013.5,3684.96,-10.5479387490375,0.942079298994672,NA,0.00688548995290822
"249",2013152,2013.58333333333,3678.65,-11.7293117832062,1.31051784367188,NA,0.0102704682770748
"250",2013182,2013.66666666667,3655,-11.6194957559592,1.0734803769001,NA,0.00835613343015177
"251",2013213,2013.75,3599.62,-11.2903874295117,0.936431796765445,NA,0.00714562924608463
"252",2013244,2013.83333333333,3557.68,-12.3562491165715,0.759060945897025,NA,0.00619013587806439
"253",2013274,2013.91666666667,3502.77,-12.853976728421,0.667128876112386,NA,0.00562361299544163
"254",2013305,2014,NA,-13.1761628876291,1.43120513379314,NA,0.0123355405637532
"255",2013335,2014.08333333333,NA,-13.9440437263122,2.5642061835538,NA,0.02336661445075
"256",2014001,2014.16666666667,NA,-14.0839406862821,3.26475533973255,NA,0.0300672579394929
"257",2014032,2014.25,NA,-12.9040864838069,0.487456599594486,NA,0.00412310562561766
"258",2014060,2014.33333333333,NA,-12.9789789346895,0.557395745964997,NA,0.00473893386170349
"259",2014091,2014.41666666667,3474.23,-13.609206224528,3.69715038741672,NA,0.0328661198689471
"260",2014121,2014.5,3432.49,-13.8331608701286,0.494754239248145,NA,0.00447126422866061
"261",2014152,2014.58333333333,3415.25,-13.2705014601441,0.527289466326402,NA,0.00457493153277729
"262",2014182,2014.66666666667,3383.46,-14.5092909997424,1.12506061526036,NA,0.0107103954444456
"263",2014213,2014.75,3319.6,-16.5750720660362,2.45284659557639,NA,0.0280862955905545
"264",2014244,2014.83333333333,NA,-13.8294374461445,42.799943140926,NA,0.386690688923331
"265",2014274,2014.91666666667,3210.85,-15.6336731516146,0.486533904188103,NA,0.00509356811188385
"266",2014305,2015,NA,-15.6757978655085,0.8515380964134,NA,0.00894874432532297
"267",2014335,2015.08333333333,NA,-16.5168535900127,35.1082704220181,NA,0.399662017414715
"268",2015001,2015.16666666667,NA,-16.798830886287,0.811155708886893,NA,0.00950328906331382
"269",2015032,2015.25,NA,-16.2415838555314,0.45468747433949,NA,0.00503772989558789
"270",2015060,2015.33333333333,3146.45,-16.2629547641298,0.425536933461648,NA,0.00472452125324884
"271",2015091,2015.41666666667,3175.79,-16.0143578057523,1.18435239742753,NA,0.0128408085263351
"272",2015121,2015.5,3194.51,-15.7114062243592,0.571176994328691,NA,0.00602183625915717
"273",2015152,2015.58333333333,3181.64,-16.0967669046556,0.453565198186426,NA,0.00495603034463067
"274",2015182,2015.66666666667,3118.06,-17.1333549686438,0.677220874880411,NA,0.00822117580712151
"275",2015213,2015.75,3073.21,-17.3303346246319,0.427290354813149,NA,0.00530094631364061
"276",2015244,2015.83333333333,3013.09,-17.7284272578036,0.480764239792114,NA,0.00624379891035097
"277",2015274,2015.91666666667,2974.61,-18.4291930844346,0.334466567841829,NA,0.00474200892788067
"278",2015305,2016,NA,-17.5771454673443,30.7071310022351,NA,0.391797419247498
"279",2015335,2016.08333333333,NA,-18.2864366444443,1.27842736384289,NA,0.0177899247710607
"280",2016001,2016.16666666667,NA,-17.2358670585807,2.49760653013543,NA,0.0306620286347789
"281",2016032,2016.25,NA,-17.0043082578894,32.6246789705407,NA,0.390582482766445
"282",2016061,2016.33333333333,2959.08,-16.5102030877454,6.85690539885453,NA,0.078005025003265
"283",2016092,2016.41666666667,3009.59,-17.2566419204392,1.67707371254488,NA,0.0206359838427927
"284",2016122,2016.5,3045.81,-17.2832892208324,0.698482769329448,NA,0.00862006927791767
"285",2016153,2016.58333333333,3026.17,-17.9112031035804,2.25740479948602,NA,0.0299681497593695
"286",2016183,2016.66666666667,2998.94,-18.1306283014948,0.855217948962446,NA,0.011666364671139
"287",2016214,2016.75,2943.43,-19.0893096097806,0.293075317675356,NA,0.00455838809722253
"288",2016245,2016.83333333333,2886.45,-19.0075420488224,0.330781280339138,NA,0.00508309054533755
"289",2016275,2016.91666666667,2846.36,-19.7258485774247,0.487441223874039,NA,0.00838617016665534
"290",2016306,2017,NA,-19.6597736912925,0.750653511902109,NA,0.0127722254133726
"291",2016336,2017.08333333333,NA,-19.529673422972,0.19026203324197,NA,0.00316877170564558
"292",2017001,2017.16666666667,NA,-19.6183868727811,0.27770779727835,NA,0.00469281356639064
"293",2017032,2017.25,NA,-18.8764929151937,0.272182110254154,NA,0.00410396150358212
"294",2017060,2017.33333333333,2777.63,-19.4665250817562,0.417785713288526,NA,0.00688767014308903
"295",2017091,2017.41666666667,2810.35,-19.7559787930014,0.372308631678196,NA,0.0064381673106638
"296",2017121,2017.5,2830.67,-20.1766511397829,0.327723379822445,NA,0.00610810042256183
"297",2017152,2017.58333333333,2804.71,-20.0403492808249,0.304018383805698,NA,0.00552609873006265
"298",2017182,2017.66666666667,2787.49,-20.3996273354126,0.307444224435981,NA,0.005980384501025
"299",2017213,2017.75,2762.25,-20.1355934770248,0.169119963669297,NA,0.00312809839103632
"300",2017244,2017.83333333333,2723.95,-20.9949604109985,0.260204256094183,NA,0.00574477628745454
"301",2017274,2017.91666666667,2695.01,-21.4509819934506,0.294379210999177,NA,0.00727224794299534
"302",2017305,2018,NA,-21.0552982524013,0.137405524759815,NA,0.0030764338081623
"303",2017335,2018.08333333333,NA,-21.1034363591973,0.244159531462598,NA,0.00552901319608662
"304",2018001,2018.16666666667,NA,-21.380034828925,0.1658040734353,NA,0.00402077731833037
"305",2018032,2018.25,NA,-20.8480527115644,0.174589129589977,NA,0.00372893881397912
"306",2018060,2018.33333333333,NA,-20.0319266122238,0.42218989585929,NA,0.00766240898830779
"307",2018091,2018.41666666667,2749.18,-20.1341956658641,0.167141858363882,NA,0.00309071178692045
"308",2018121,2018.5,2800.52,-20.6659978630456,0.267425392638496,NA,0.00549181208709839
"309",2018152,2018.58333333333,2800.46,-20.5016199183372,0.666629755207205,NA,0.0132336275756121
"310",2018182,2018.66666666667,2790.87,-19.0598435300538,39.4767929305651,NA,0.611328361063839
"311",2018213,2018.75,2742.2,-20.60039814436,0.706825303585038,NA,0.0143178210632764
"312",2018244,2018.83333333333,2702.74,-20.749614712621,0.331353509264617,NA,0.00692684396966613
"313",2018274,2018.91666666667,2666.41,-21.7647890683081,1.55450594163732,NA,0.0419075172254334
"314",2018305,2019,2683.41,-21.909773575743,0.177936787128147,NA,0.00501123908046703
"315",2018335,2019.08333333333,NA,-22.4114660479085,17.3326966555332,NA,0.579624763695445
